record_id,pedestrian_id,zone,pedestrian_count,distance_to_curb_m,is_crossing,vehicle_distance_m,vehicle_speed_kmh,time_to_crossing_sec,traffic_signal_state,pedestrian_signal_state,road_width_m,hour,weather,visibility_km,conflict_detected,pedestrian_risk_score,recommended_action,pedestrian_risk_label,data_type
PED-REC-000101,PED-167,Whitefield ITPL Main Gate,14,3.6,0,50.1,56.2,3.21,GREEN,DONT_WALK,24.0,16,HEAVY_RAIN,3.7,0,0.429,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000102,PED-223,Indiranagar 100ft Road,12,7.8,0,95.6,53.5,6.43,RED,WALK,32.0,17,FOG,5.7,0,0.612,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000103,PED-182,Silk Board Junction,24,2.3,0,117.4,35.7,11.84,GREEN,DONT_WALK,24.0,18,RAIN,3.2,0,0.486,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000104,PED-134,Hebbal Flyover,4,10.0,0,110.6,73.1,5.45,RED,WALK,24.0,2,RAIN,9.4,0,0.284,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000105,PED-045,Electronic City Toll,25,0.7,1,23.9,43.9,1.96,YELLOW,DONT_WALK,12.0,15,FOG,2.2,1,0.89,EMERGENCY_VEHICLE_STOP_AND_HOLD_CROSSING,CRITICAL_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000106,PED-005,Yeshwanthpur TTMC Circle,9,9.6,0,87.4,24.5,12.84,YELLOW,DONT_WALK,32.0,5,CLOUDY,5.4,0,0.195,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000107,PED-170,Indiranagar 100ft Road,13,4.0,0,97.1,66.7,5.24,RED,WALK,24.0,5,HEAVY_RAIN,6.5,0,0.435,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000108,PED-117,Whitefield ITPL Main Gate,14,1.4,1,45.8,44.4,3.71,YELLOW,DONT_WALK,32.0,14,RAIN,4.4,1,0.974,EMERGENCY_VEHICLE_STOP_AND_HOLD_CROSSING,CRITICAL_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000109,PED-212,Yeshwanthpur TTMC Circle,20,7.2,0,66.8,26.2,9.18,RED,WALK,16.0,8,RAIN,8.7,0,0.39,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000110,PED-124,Outer Ring Road Sarjapur Jn,1,1.4,1,38.1,68.9,1.99,GREEN,DONT_WALK,32.0,2,RAIN,3.5,1,0.919,EMERGENCY_VEHICLE_STOP_AND_HOLD_CROSSING,CRITICAL_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000111,PED-241,Hebbal Flyover,16,7.0,0,116.8,14.6,28.8,YELLOW,DONT_WALK,32.0,15,FOG,9.6,0,0.541,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000112,PED-138,Koramangala Sony World Jn,9,3.2,1,85.8,73.5,4.2,GREEN,DONT_WALK,12.0,17,RAIN,5.9,0,0.718,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000113,PED-103,Silk Board Junction,15,6.9,0,33.0,15.3,7.76,YELLOW,DONT_WALK,24.0,14,HEAVY_RAIN,10.0,0,0.437,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000114,PED-158,Koramangala Sony World Jn,28,2.2,1,49.7,39.4,4.54,YELLOW,DONT_WALK,32.0,19,CLOUDY,3.7,0,0.813,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000115,PED-156,Outer Ring Road Sarjapur Jn,16,3.3,1,46.5,51.3,3.26,GREEN,DONT_WALK,12.0,19,FOG,4.6,1,0.976,EMERGENCY_VEHICLE_STOP_AND_HOLD_CROSSING,CRITICAL_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000116,PED-091,Hebbal Flyover,21,4.9,0,25.0,37.8,2.38,GREEN,DONT_WALK,16.0,19,RAIN,7.8,0,0.396,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000117,PED-064,Silk Board Junction,3,5.9,0,95.6,63.4,5.43,GREEN,DONT_WALK,16.0,2,CLOUDY,4.4,0,0.239,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000118,PED-057,Yeshwanthpur TTMC Circle,11,2.0,1,97.7,57.4,6.13,RED,WALK,12.0,0,HEAVY_RAIN,9.1,0,0.789,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000119,PED-165,Indiranagar 100ft Road,23,7.1,0,16.5,52.5,1.13,YELLOW,DONT_WALK,24.0,15,CLOUDY,6.9,0,0.518,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000120,PED-247,Koramangala Sony World Jn,14,9.0,0,3.5,53.6,0.24,GREEN,DONT_WALK,12.0,21,CLOUDY,5.3,0,0.637,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000121,PED-210,MG Road Brigade Jn,16,9.5,0,28.7,60.7,1.7,GREEN,DONT_WALK,32.0,22,FOG,6.3,0,0.555,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000122,PED-285,MG Road Brigade Jn,7,11.0,0,50.5,46.6,3.9,YELLOW,DONT_WALK,12.0,10,CLEAR,2.1,0,0.286,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000123,PED-130,Electronic City Toll,24,1.1,0,13.0,43.8,1.07,YELLOW,DONT_WALK,12.0,1,RAIN,6.6,0,0.534,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000124,PED-153,KR Puram Hanging Bridge,2,11.5,0,28.2,12.5,8.12,YELLOW,DONT_WALK,24.0,3,CLOUDY,6.6,0,0.332,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000125,PED-142,Bellandur EcoSpace,5,2.6,1,84.9,14.5,21.08,YELLOW,DONT_WALK,24.0,6,HEAVY_RAIN,7.0,0,0.186,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000126,PED-207,KR Puram Hanging Bridge,2,11.7,0,52.2,16.0,11.75,GREEN,DONT_WALK,24.0,4,RAIN,9.7,0,0.13,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000127,PED-242,Silk Board Junction,19,2.7,1,98.7,67.1,5.3,GREEN,DONT_WALK,12.0,14,HEAVY_RAIN,4.5,0,0.65,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000128,PED-189,Yeshwanthpur TTMC Circle,10,4.1,0,95.3,55.7,6.16,GREEN,DONT_WALK,32.0,9,CLEAR,6.6,0,0.201,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000129,PED-126,MG Road Brigade Jn,2,2.7,1,84.3,29.3,10.36,RED,WALK,32.0,5,CLEAR,7.2,0,0.07,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000130,PED-273,Yeshwanthpur TTMC Circle,28,4.0,0,96.5,22.5,15.44,RED,WALK,24.0,14,RAIN,6.4,0,0.531,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000131,PED-069,Electronic City Toll,3,0.3,1,41.2,19.9,7.45,YELLOW,DONT_WALK,12.0,3,RAIN,8.0,0,0.664,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000132,PED-208,Silk Board Junction,23,10.1,0,6.1,73.8,0.3,YELLOW,DONT_WALK,32.0,0,RAIN,5.1,0,0.468,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000133,PED-128,KR Puram Hanging Bridge,17,7.5,0,25.1,37.9,2.38,RED,WALK,32.0,14,HEAVY_RAIN,5.7,0,0.592,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000134,PED-148,Marathahalli Bridge,19,0.7,1,105.1,18.5,20.45,YELLOW,DONT_WALK,32.0,7,CLOUDY,3.6,0,0.363,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000135,PED-037,Electronic City Toll,28,8.9,0,113.5,70.7,5.78,GREEN,DONT_WALK,12.0,9,FOG,5.3,0,0.636,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000136,PED-265,Hebbal Flyover,1,4.3,0,45.4,43.2,3.78,GREEN,DONT_WALK,12.0,10,CLOUDY,4.9,0,0.153,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000137,PED-012,Whitefield ITPL Main Gate,20,3.6,0,82.5,58.8,5.05,YELLOW,DONT_WALK,12.0,6,FOG,2.8,0,0.506,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000138,PED-127,KR Puram Hanging Bridge,14,11.1,0,73.1,56.9,4.62,RED,WALK,24.0,23,FOG,5.8,0,0.429,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000139,PED-033,MG Road Brigade Jn,13,7.9,0,47.4,22.0,7.76,GREEN,DONT_WALK,24.0,17,CLEAR,6.1,0,0.591,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000140,PED-144,Yeshwanthpur TTMC Circle,17,5.3,0,67.3,57.5,4.21,GREEN,DONT_WALK,12.0,16,CLEAR,7.8,0,0.355,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000141,PED-071,Koramangala Sony World Jn,4,3.2,1,103.9,19.8,18.89,GREEN,DONT_WALK,24.0,18,CLEAR,6.5,0,0.775,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000142,PED-089,Indiranagar 100ft Road,3,8.8,0,42.7,52.8,2.91,RED,WALK,24.0,7,HEAVY_RAIN,7.7,0,0.206,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000143,PED-046,Marathahalli Bridge,20,2.0,1,33.5,40.4,2.99,YELLOW,DONT_WALK,32.0,4,RAIN,5.1,1,0.899,EMERGENCY_VEHICLE_STOP_AND_HOLD_CROSSING,CRITICAL_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000144,PED-041,Yeshwanthpur TTMC Circle,17,1.8,1,72.6,68.2,3.83,GREEN,DONT_WALK,16.0,7,RAIN,8.3,1,0.902,EMERGENCY_VEHICLE_STOP_AND_HOLD_CROSSING,CRITICAL_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000145,PED-055,Hebbal Flyover,7,4.4,0,83.9,34.5,8.75,YELLOW,DONT_WALK,16.0,4,CLOUDY,4.5,0,0.332,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000146,PED-175,Silk Board Junction,23,10.8,0,29.7,32.4,3.3,RED,WALK,16.0,7,HEAVY_RAIN,4.2,0,0.559,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000147,PED-170,KR Puram Hanging Bridge,8,11.4,0,77.0,70.1,3.95,GREEN,DONT_WALK,12.0,18,RAIN,8.7,0,0.236,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000148,PED-069,Hebbal Flyover,19,4.5,0,45.0,37.5,4.32,RED,WALK,24.0,1,HEAVY_RAIN,8.0,0,0.532,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000149,PED-245,KR Puram Hanging Bridge,2,11.2,0,23.7,46.2,1.85,GREEN,DONT_WALK,16.0,5,RAIN,5.5,0,0.136,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000150,PED-199,Yeshwanthpur TTMC Circle,16,7.7,0,81.4,25.1,11.67,GREEN,DONT_WALK,12.0,15,CLEAR,3.5,0,0.573,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000151,PED-063,Koramangala Sony World Jn,10,4.1,0,53.1,62.2,3.07,RED,WALK,12.0,15,HEAVY_RAIN,8.8,0,0.075,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000152,PED-026,Outer Ring Road Sarjapur Jn,15,2.0,1,42.0,34.6,4.37,YELLOW,DONT_WALK,32.0,12,HEAVY_RAIN,5.6,0,0.651,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000153,PED-047,Koramangala Sony World Jn,22,4.5,0,19.4,28.7,2.43,GREEN,DONT_WALK,12.0,0,CLEAR,7.4,0,0.416,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000154,PED-219,Koramangala Sony World Jn,15,2.7,1,109.2,68.4,5.75,RED,WALK,32.0,13,CLEAR,4.4,0,0.673,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000155,PED-047,MG Road Brigade Jn,25,9.1,0,100.0,16.8,21.43,YELLOW,DONT_WALK,24.0,5,FOG,4.5,0,0.532,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000156,PED-100,MG Road Brigade Jn,7,10.6,0,85.5,37.0,8.32,GREEN,DONT_WALK,12.0,7,FOG,7.1,0,0.326,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000157,PED-139,Marathahalli Bridge,12,4.0,0,4.5,13.8,1.17,GREEN,DONT_WALK,12.0,7,CLEAR,4.9,0,0.469,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000158,PED-174,Yeshwanthpur TTMC Circle,2,7.3,0,64.5,73.6,3.15,GREEN,DONT_WALK,16.0,23,CLEAR,3.6,0,0.189,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000159,PED-146,Indiranagar 100ft Road,17,1.8,0,110.4,58.1,6.84,GREEN,DONT_WALK,24.0,9,FOG,8.8,0,0.607,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000160,PED-201,Yeshwanthpur TTMC Circle,27,9.9,0,77.8,34.5,8.12,RED,WALK,24.0,16,RAIN,8.2,0,0.452,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000161,PED-239,Hebbal Flyover,11,1.6,1,112.8,34.2,11.87,YELLOW,DONT_WALK,16.0,9,RAIN,2.2,0,0.451,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000162,PED-160,Koramangala Sony World Jn,28,1.2,0,7.0,60.4,0.42,YELLOW,DONT_WALK,32.0,10,CLEAR,9.6,0,0.623,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000163,PED-200,Yeshwanthpur TTMC Circle,5,5.5,0,48.7,13.2,13.28,GREEN,DONT_WALK,32.0,16,CLOUDY,9.6,0,0.072,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000164,PED-259,Marathahalli Bridge,13,4.1,0,118.5,45.0,9.48,YELLOW,DONT_WALK,16.0,23,FOG,4.7,0,0.538,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000165,PED-226,MG Road Brigade Jn,10,6.8,0,69.7,50.7,4.95,YELLOW,DONT_WALK,16.0,20,CLOUDY,5.6,0,0.175,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000166,PED-120,Indiranagar 100ft Road,19,1.4,0,30.1,23.3,4.65,YELLOW,DONT_WALK,16.0,14,CLEAR,9.0,0,0.355,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000167,PED-062,Koramangala Sony World Jn,16,8.1,0,44.0,63.1,2.51,YELLOW,DONT_WALK,16.0,6,HEAVY_RAIN,3.7,0,0.392,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000168,PED-043,Marathahalli Bridge,12,2.3,0,92.7,50.7,6.58,RED,WALK,24.0,5,CLEAR,5.8,0,0.607,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000169,PED-180,Bellandur EcoSpace,22,8.6,0,41.5,43.7,3.42,GREEN,DONT_WALK,12.0,4,HEAVY_RAIN,3.3,0,0.507,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000170,PED-083,Electronic City Toll,26,8.2,0,25.1,43.5,2.08,GREEN,DONT_WALK,12.0,10,RAIN,6.3,0,0.48,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000171,PED-247,Silk Board Junction,28,11.1,0,56.3,26.6,7.62,YELLOW,DONT_WALK,24.0,0,RAIN,6.9,0,0.554,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000172,PED-186,KR Puram Hanging Bridge,15,11.9,0,108.3,35.7,10.92,RED,WALK,24.0,16,RAIN,8.4,0,0.512,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000173,PED-036,Hebbal Flyover,21,1.4,0,96.1,57.8,5.99,RED,WALK,24.0,11,CLEAR,9.4,0,0.423,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000174,PED-289,KR Puram Hanging Bridge,9,7.1,0,8.8,25.3,1.25,YELLOW,DONT_WALK,12.0,17,HEAVY_RAIN,2.0,0,0.319,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000175,PED-160,Marathahalli Bridge,13,3.1,1,47.8,68.1,2.53,YELLOW,DONT_WALK,16.0,22,FOG,2.0,1,0.851,EMERGENCY_VEHICLE_STOP_AND_HOLD_CROSSING,CRITICAL_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000176,PED-151,Whitefield ITPL Main Gate,4,4.9,0,67.9,31.3,7.81,GREEN,DONT_WALK,24.0,14,CLEAR,6.9,0,0.137,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000177,PED-098,Outer Ring Road Sarjapur Jn,24,7.1,0,16.5,48.5,1.22,GREEN,DONT_WALK,12.0,11,CLEAR,2.1,0,0.513,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000178,PED-185,Electronic City Toll,19,4.6,0,104.5,15.6,24.12,YELLOW,DONT_WALK,16.0,14,HEAVY_RAIN,5.6,0,0.488,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000179,PED-286,MG Road Brigade Jn,18,9.2,0,53.1,20.6,9.28,GREEN,DONT_WALK,32.0,20,RAIN,7.9,0,0.499,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000180,PED-266,Silk Board Junction,6,6.5,0,91.0,51.0,6.42,GREEN,DONT_WALK,16.0,6,FOG,7.1,0,0.123,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000181,PED-108,Bellandur EcoSpace,5,2.5,1,90.6,64.0,5.1,GREEN,DONT_WALK,32.0,12,RAIN,3.4,0,0.761,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000182,PED-228,Indiranagar 100ft Road,16,6.2,0,110.5,34.7,11.46,GREEN,DONT_WALK,24.0,21,FOG,8.3,0,0.526,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000183,PED-249,Yeshwanthpur TTMC Circle,26,2.7,1,90.7,15.3,21.34,RED,WALK,16.0,15,HEAVY_RAIN,9.2,0,0.604,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000184,PED-275,Koramangala Sony World Jn,19,2.9,1,107.0,61.5,6.26,GREEN,DONT_WALK,32.0,9,CLOUDY,9.6,0,0.789,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000185,PED-043,Electronic City Toll,2,1.3,0,91.6,25.2,13.09,RED,WALK,16.0,2,CLEAR,5.3,0,0.583,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000186,PED-006,Indiranagar 100ft Road,16,3.4,1,70.4,74.2,3.42,GREEN,DONT_WALK,24.0,15,FOG,7.7,1,0.917,EMERGENCY_VEHICLE_STOP_AND_HOLD_CROSSING,CRITICAL_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000187,PED-197,Electronic City Toll,22,4.9,0,117.2,54.0,7.81,YELLOW,DONT_WALK,32.0,16,FOG,8.7,0,0.442,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000188,PED-076,Bellandur EcoSpace,5,6.3,0,21.4,74.7,1.03,RED,WALK,12.0,11,RAIN,5.1,0,0.112,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000189,PED-294,Silk Board Junction,4,8.3,0,103.7,20.7,18.03,RED,WALK,24.0,2,RAIN,5.6,0,0.287,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000190,PED-153,Bellandur EcoSpace,1,6.7,0,85.8,16.5,18.72,YELLOW,DONT_WALK,16.0,6,RAIN,5.3,0,0.114,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000191,PED-270,Silk Board Junction,6,0.3,1,82.8,71.7,4.16,YELLOW,DONT_WALK,24.0,10,CLOUDY,3.6,0,0.802,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000192,PED-221,Koramangala Sony World Jn,9,2.9,0,119.1,48.7,8.8,RED,WALK,16.0,12,RAIN,4.9,0,0.333,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000193,PED-088,Outer Ring Road Sarjapur Jn,5,7.4,0,50.7,14.5,12.59,RED,WALK,32.0,16,RAIN,8.2,0,0.286,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000194,PED-200,Silk Board Junction,25,10.3,0,92.0,25.9,12.79,RED,WALK,24.0,12,FOG,2.8,0,0.446,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000195,PED-172,Outer Ring Road Sarjapur Jn,22,11.4,0,44.6,74.3,2.16,RED,WALK,16.0,0,HEAVY_RAIN,5.2,0,0.578,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000196,PED-129,Yeshwanthpur TTMC Circle,12,6.5,0,66.8,39.2,6.13,GREEN,DONT_WALK,16.0,15,CLOUDY,2.3,0,0.579,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000197,PED-048,Hebbal Flyover,24,5.8,0,37.7,54.7,2.48,RED,WALK,24.0,14,RAIN,2.4,0,0.362,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000198,PED-051,Marathahalli Bridge,8,7.9,0,83.2,34.6,8.66,GREEN,DONT_WALK,16.0,10,FOG,6.3,0,0.249,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000199,PED-255,Koramangala Sony World Jn,7,7.2,0,61.4,26.3,8.4,YELLOW,DONT_WALK,12.0,16,HEAVY_RAIN,3.9,0,0.171,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000200,PED-088,KR Puram Hanging Bridge,1,7.2,0,17.5,63.5,0.99,YELLOW,DONT_WALK,32.0,8,CLEAR,8.6,0,0.293,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-000201,PED-116,Hebbal Flyover,8,7.1,0,23.8,45.2,1.9,GREEN,DONT_WALK,24.0,16,CLEAR,9.7,0,0.278,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
