zone,ward,ward_name,street_id,street_name,landmark,segment_id,total_length_m,contractor_name,contractor_registration_no,contractor_phone,work_name,sanctioned_amount,sanctioned_year,work_year,work_type,other_work_type,job_work_code,work_order_no,work_order_date,inspection_date,source_pdf
WEST,128,Nagarabhavi,"W0035, W0031, W0043,","NA, 2nd Main Rd",NVS Enterprises,128/C-W0035/S114732,172.17,"Teahnical manager (west) BBMP division, KRIDL bengalore",,1111111111.0,Providing resurfacing to bed roads in manasa nagar in ward no-128,1900000.0,2011.0,2011 - 2012,Drain Maintenance,,128-11-000054,EE(GRN)/AE/WO/53/2011-12,11/05/2011,04/09/2015,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0060, W0054, W0039,","1st Crs, 2nd Crs, 2nd Main",Sri Maheshwari Rice Trader,128/C-W0060/S115239,236.32,"Teahnical manager (west) BBMP division, KRIDL bengalore",,1111111111.0,Providing resurfacing to bed roads in manasa nagar in ward no-128,1900000.0,2011.0,2011 - 2012,Drain Maintenance,,128-11-000054,EE(GRN)/AE/WO/53/2011-12,11/05/2011,04/09/2015,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0031, W0056, W0054,","NA, 2nd Crs, 2nd Main Rd",Sri Maheshwari Rice Trader,128/C-W0031/S115842,193.01,"Teahnical manager (west) BBMP division, KRIDL bengalore",,1111111111.0,Providing resurfacing to bed roads in manasa nagar in ward no-128,1900000.0,2011.0,2011 - 2012,Drain Maintenance,,128-11-000054,EE(GRN)/AE/WO/53/2011-12,11/05/2011,04/09/2015,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0060, W0031, W0039","1st Crs, NA, 2nd Main Rd",Sri Maheshwari Rice Trader,128/C-W0060/S120522,132.03,"Teahnical manager (west) BBMP division, KRIDL bengalore",,1111111111.0,Providing resurfacing to bed roads in manasa nagar in ward no-128,1900000.0,2011.0,2011 - 2012,Drain Maintenance,,128-11-000054,EE(GRN)/AE/WO/53/2011-12,11/05/2011,04/09/2015,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0131, W0148, W0157,","4th Main Rd, Vidya Giri Lyt,",Sri Mukambika Juice &,128/C-W0131/S121446,405.4,"Teahnical manager (west) BBMP division, KRIDL, BENGALORE",,1111111111.0,Providing covering slabs to road side drain in4th 5th and 6th cross of jyothi nagar in ward no-128,2400000.0,2011.0,2011 - 2012,Drain Maintenance,,128-11-000028,EE(GRN)/AE/WO/65/2011-12,13/05/2011,04/09/2015,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0061, W0032, W0028,","NA, 2nd Main, Hoysala",Sir Raghavendra Bakery,128/C-W0061/S122419,90.31,"Teahnical manager (west) BBMP division, KRIDL, BENGALORE",,1111111111.0,Providing resurfacing to bed roads in coconut garden in ward no-128,1500000.0,2011.0,2011 - 2012,Resurfacing,,128-11-000055,EE(GRN)/AE/WO/54/2011-12,11/05/2011,04/09/2015,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0032, W0047","2nd Main, Hoysala Nagar, 1st",Sir Raghavendra Bakery,128/C-W0032/S123349,92.57,"Teahnical manager (west) BBMP division, KRIDL, BENGALORE",,1111111111.0,Providing resurfacing to bed roads in coconut garden in ward no-128,1500000.0,2011.0,2011 - 2012,Resurfacing,,128-11-000055,EE(GRN)/AE/WO/54/2011-12,11/05/2011,03/09/2015,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0032, W0053","2nd Main, Hoysala Nagar, NA",Sir Raghavendra Bakery,128/C-W0032/S123724,30.28,"Teahnical manager (west) BBMP division, KRIDL, BENGALORE",,1111111111.0,Providing resurfacing to bed roads in coconut garden in ward no-128,1500000.0,2011.0,2011 - 2012,Resurfacing,,128-11-000055,EE(GRN)/AE/WO/54/2011-12,11/05/2011,03/09/2015,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0216, W0155","NA, 12th Crs",siddaganga school,128/C-W0216/S124719,114.31,"Teahnical manager (west) BBMP division, KRIDL bengalore",,1111111111.0,Improvements and asphalting to cross roads of kammar nagar and arundathi nagar in ward no-128,1219000.0,2011.0,2011 - 2012,Asphalting,,128-12-000023,EE(GRN)/AE/WO/502/2011-12,19/11/2011,03/09/2015,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0250, W0271, W0254,","NA, 9th Crs, 8th Crs, 7th Crs",Sree Chowdeshwari Juice &,128/C-W0250/S125948,351.55,"Teahnical manager (west) BBMP division, KRIDL, BENGALORE",,1111111111.0,Improvements and asphalting to7th 8th 9th 10th cross roads in gangondanahalli 5th 6th cross roads in BCC lyt in ward o-128,2262000.0,2011.0,2011 - 2012,Asphalting,,128-12-000021,EE(GRN)/AE/WO/504/2011-12,19/11/2011,,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0271, W0248, W0217","NA, 10th Crs",Sree Chowdeshwari Juice &,128/C-W0271/S011601,142.71,"Teahnical manager (west) BBMP division, KRIDL, BENGALORE",,1111111111.0,Improvements and asphalting to7th 8th 9th 10th cross roads in gangondanahalli 5th 6th cross roads in BCC lyt in ward o-128,2262000.0,2011.0,2011 - 2012,Asphalting,,128-12-000021,EE(GRN)/AE/WO/504/2011-12,19/11/2011,,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0208, W0212, W0199,",,govt school,128/C-W0208/S103348,398.91,"SRI.SH.PURUSHOTHAM,CO NTRACTOR,NO-1077,3RD STAGE,3RD BLOCK,BASAVESHWARAN AGAR,BANGALORE-560079",,1111111111.0,Work of Improvements of Drain at 9th cross road and surrounding area roads of chandra layout 1st stage 1st phase in ward no-128,1900000.0,2013.0,2013 - 2014,Drain Maintenance,,128-14-000009,EE (GRN)/AE/TN/WO/274/2013-,21/01/2013,,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0205, W0209, W0199,",,mOSQE,128/C-W0205/S105103,103.19,"SRI.SH.PURUSHOTHAM,CO NTRACTOR,NO-1077,3RD STAGE 3RD BLOCK,BASAVESHWARAN AGAR, BANGALORE - 560079",,1111111111.0,Work of Improvements of drain at 9th cross road and surrounding area roads of chandra layout 1st stage 1st phase in ward no-128,1900000.0,2013.0,2013 - 2014,Drain Maintenance,,128-14-000009,EE(GRN)/AE/TN/WO/274/2013-,21/01/2013,,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0121, W0131, W0235,","5th Main Rd, 4th Main Rd,",Chandragiri Park,128/C-W0121/S123427,223.56,"Teahnical manager (west) BBMP division, KRIDL, BENGALORE",,1111111111.0,"Providing Converting slab to road said drain in 9th, 10th, 11th and 13th a and 15th cross of Chandra layout 1st stage, 1st phase in ward no 128",5000000.0,2012.0,2012 - 2013,Others,Providing Converting slab to road,128-11-000058,EE(GRN)/AE/WO/35/2012-13,18/07/2012,,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0239, W0284, W0237","17th Crs, NA",Chandragiri Park,128/C-W0239/S124134,76.45,"Teahnical manager (west) BBMP division, KRIDL, BENGALORE",,1111111111.0,"Providing Converting slab to road said drain in 9th, 10th, 11th and 13th a and 15th cross of Chandra layout 1st stage, 1st phase in ward no 128",5000000.0,2012.0,2012 - 2013,Others,Providing Converting slab to road,128-11-000058,EE(GRN)/AE/WO/35/2012-13,18/07/2012,,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,W0184,,NRC Residency,128/S-W0184/S124553,168.03,"Teahnical manager (west) BBMP division, KRIDL, BENGALORE",,1111111111.0,"Providing Converting slab to road said drain in 9th, 10th, 11th and 13th a and 15th cross of Chandra layout 1st stage, 1st phase in ward no 128",5000000.0,2012.0,2012 - 2013,Others,Providing Converting slab to road,128-11-000058,EE(GRN)/AE/WO/35/2012-13,18/07/2012,,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0131, W0180, W0127,","4th Main Rd, Vidya Giri Lyt,",NRC Residency,128/C-W0131/S125028,95.11,"Teahnical manager (west) BBMP division, KRIDL, BENGALORE",,1111111111.0,"Providing Converting slab to road said drain in 9th, 10th, 11th and 13th a and 15th cross of Chandra layout 1st stage, 1st phase in ward no 128",5000000.0,2012.0,2012 - 2013,Others,Providing Converting slab to road,128-11-000058,EE(GRN)/AE/WO/35/2012-13,18/07/2012,,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0131, W0137, W0141,","4th Main Rd, Vidya Giri Lyt,",Sri Varasiddhi Vinayaka temple,128/C-W0131/S125410,150.16,"Teahnical manager (west) BBMP division, KRIDL, BENGALORE",,1111111111.0,"Providing Converting slab to road said drain in 9th, 10th, 11th and 13th a and 15th cross of Chandra layout 1st stage, 1st phase in ward no 128",5000000.0,2012.0,2012 - 2013,Others,Providing Converting slab to road,128-11-000058,EE(GRN)/AE/WO/35/2012-13,18/07/2012,,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0131, W0137, W0168","4th Main Rd, Vidya Giri Lyt,",Sri Varasiddhi Vinayaka temple,128/C-W0131/S125743,79.48,"Teahnical manager (west) BBMP division, KRIDL, BENGALORE",,1111111111.0,"Providing Converting slab to road said drain in 9th, 10th, 11th and 13th a and 15th cross of Chandra layout 1st stage, 1st phase in ward no 128",5000000.0,2012.0,2012 - 2013,Others,Providing Converting slab to road,128-11-000058,EE(GRN)/AE/WO/35/2012-13,18/07/2012,,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,W0137,,Sri Varasiddhi Vinayaka Temple,128/S-W0137/S010132,220.7,"Teahnical manager (west) BBMP division, KRIDL, BENGALORE",,1111111111.0,"Providing Converting slab to road said drain in 9th, 10th, 11th and 13th a and 15th cross of Chandra layout 1st stage, 1st phase in ward no 128",5000000.0,2012.0,2012 - 2013,Others,Providing Converting slab to road,128-11-000058,EE(GRN)/AE/WO/35/2012-13,18/07/2012,,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0144, W0166, W0154,","7th Crs, 8th Crs, 4th Crs, 5th",80 feet road,128/C-W0144/S010553,337.76,"Teahnical manager (west) BBMP division, KRIDL, BENGALORE",,1111111111.0,"Providing Converting slab to road said drain in 9th, 10th, 11th and 13th a and 15th cross of Chandra layout 1st stage, 1st phase in ward no 128",5000000.0,2012.0,2012 - 2013,Others,Providing Converting slab to road,128-11-000058,EE(GRN)/AE/WO/35/2012-13,18/07/2012,,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0241, W0240, W0264,","16th Crs, NA, 14th Crs, 17th",shidda ganga school,128/C-W0241/S125016,220.85,"Teahnical BBMP division, KRIDL, BENGALORE manager (west)",,9880222559.0,Improvements to drain at Chandra lyt 14th croos and road near siddaganga school in ward no-128,2000000.0,2014.0,2014 - 2015,Drain Maintenance,,128-13-000082,EE(GRN)/AE/WO/485/2013-14,05/03/2014,,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0241, W0264","16th Crs, NA",siddaganga school,128/C-W0241/S010300,52.94,"Teahnical BBMP division, KRIDL, BENGALORE manager (west)",,9880222559.0,Improvements to drain at Chandra lyt 14th croos and road near siddaganga school in ward no-128,2000000.0,2014.0,2014 - 2015,Drain Maintenance,,128-13-000082,EE(GRN)/AE/WO/485/2013-14,05/03/2014,09/09/2015,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0134, W0148, W0157,","1st Crs, 4th Crs, 14th Crs,",Siddaganga School,128/C-W0134/S011251,159.01,"KRIDL, BENGALORE manager (west) Teahnical BBMP division",,9880222559.0,Improvements drainage and footpath at eastern side of 15th cross and road in Chandra lyt in ward no 128,2000000.0,2014.0,2014 - 2015,Others,Improvements drainage and,128-13-000081,EE(GRN)/AE/WO/18/2013-14,05/03/2014,,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0157, W0136","14th Crs, 2nd Crs",Siddaganga School,128/C-W0157/S012540,41.45,"KRIDL, BENGALORE manager (west) Teahnical BBMP division",,9880222559.0,Improvements drainage and footpath at eastern side of 15th cross and road in Chandra lyt in ward no 128,2000000.0,2014.0,2014 - 2015,Others,Improvements drainage and,128-13-000081,EE(GRN)/AE/WO/18/2013-14,05/03/2014,,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0134, W0157","1st Crs, 14th Crs",Siddaganga School,128/C-W0134/S013042,26.13,"KRIDL, BENGALORE manager (west) Teahnical BBMP division",,9880222559.0,Improvements drainage and footpath at eastern side of 15th cross and road in Chandra lyt in ward no 128,2000000.0,2014.0,2014 - 2015,Others,Improvements drainage and,128-13-000081,EE(GRN)/AE/WO/18/2013-14,05/03/2014,,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0167, W0165, W0157,","13th A Crs, NA, 14th Crs,",Siddaganga School,128/C-W0167/S013522,139.99,"KRIDL, BENGALORE manager (west) Teahnical BBMP division",,9880222559.0,Improvements drainage and footpath at eastern side of 15th cross and road in Chandra lyt in ward no 128,2000000.0,2014.0,2014 - 2015,Others,Improvements drainage and,128-13-000081,EE(GRN)/AE/WO/18/2013-14,05/03/2014,,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0144, W0131, W0044,","3rd Crs, NA, 2nd Crs",Ganesha Temple,128/C-W0144/S024756,159.54,Technical manager(KRIDL),,1111111111.0,Work of improvements of footpath and drain 80 ft road to jyothinagara 3rd cross surrounding areas in ward no- 128,1990000.0,2013.0,2013 - 2014,Drain Maintenance,,128-13-000079,EE(GRN)/AE/WO/454/2012-13,20/03/2013,,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0240, W0257, W0274,",,taj bakery,128/C-W0240/S112420,267.79,"Teahnical manager (west) BBMP division, KRIDL, BENGALORE",,1234567890.0,Improvements to damaged footpath and drani due to havvy rai arundathi nagar from ch 150.00 to 300.00 mtr in ward no-128,1500000.0,2011.0,2011 - 2012,Others,Improvements to damaged,128-11-000089,EE(GRN)/AE//WO/263/2011-12,10/08/2011,,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,W0100,Ngef Lyt,NGEF Layout,128/S-W0100/S115721,695.03,"B.M Chandraiah no- 45,8th main prakash nagar Bangalore-21",,1111111111.0,St art the work of patching of pot holes and redoing of roads cut portion in ward no-128,1000000.0,2014.0,2014 - 2015,Road,,128-14-000013,EE(GRN)/AE/TN/WO/03/2014-15,05/06/2014,09/09/2015,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,W0107,,NGEF Layout,128/S-W0107/S120853,270.92,"B.M Chandraiah no- 45,8th main prakash nagar Bangalore-21",,1111111111.0,St art the work of patching of pot holes and redoing of roads cut portion in ward no-128,1000000.0,2014.0,2014 - 2015,Road,,128-14-000013,EE(GRN)/AE/TN/WO/03/2014-15,05/06/2014,04/09/2015,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0125, W0027, W0131,","NA, 3rd Crs, 4th Main Rd,",Poornima Mahal,128/C-W0125/S121551,527.03,"B.M Chandraiah no- 45,8th main prakash nagar Bangalore-21",,1111111111.0,St art the work of patching of pot holes and redoing of roads cut portion in ward no-128,1000000.0,2014.0,2014 - 2015,Road,,128-14-000013,EE(GRN)/AE/TN/WO/03/2014-15,05/06/2014,04/09/2015,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0162, W0190, W0144,","NA, 3rd Crs, 7th Crs, 5th",Poornima Mahal,128/C-W0162/S122142,653.36,"B.M Chandraiah no- 45,8th main prakash nagar Bangalore-21",,1111111111.0,St art the work of patching of pot holes and redoing of roads cut portion in ward no-128,1000000.0,2014.0,2014 - 2015,Road,,128-14-000013,EE(GRN)/AE/TN/WO/03/2014-15,05/06/2014,04/09/2015,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,W0141,3rd Main Rd,thirumala garden,128/S-W0141/S122547,463.39,"B.M Chandraiah no- 45,8th main prakash nagar Bangalore-21",,1111111111.0,St art the work of patching of pot holes and redoing of roads cut portion in ward no-128,1000000.0,2014.0,2014 - 2015,Road,,128-14-000013,EE(GRN)/AE/TN/WO/03/2014-15,05/06/2014,04/09/2015,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0154, W0150, W0117,","4th Crs, 5th Crs, NA",nagarbhavi circle,128/C-W0154/S123132,276.42,"B.M Chandraiah no- 45,8th main prakash nagar Bangalore-21",,1111111111.0,St art the work of patching of pot holes and redoing of roads cut portion in ward no-128,1000000.0,2014.0,2014 - 2015,Road,,128-14-000013,EE(GRN)/AE/TN/WO/03/2014-15,05/06/2014,09/09/2015,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0025, W0259, W0023,","9th Main, Garden Villas, 9th",GVS Stores,128/C-W0025/S125357,226.0,"B.M Chandraiah no- 45,8th main prakash nagar Bangalore-21",,1111111111.0,St art the work of patching of pot holes and redoing of roads cut portion in ward no-128,1000000.0,2014.0,2014 - 2015,Road,,128-14-000013,EE(GRN)/AE/TN/WO/03/2014-15,05/06/2014,04/09/2015,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0014, W0023, W0018,","1st Crs, NA, 2nd Crs",GVS Stores,128/C-W0014/S010614,196.1,"B.M Chandraiah no- 45,8th main prakash nagar Bangalore-21",,1111111111.0,St art the work of patching of pot holes and redoing of roads cut portion in ward no-128,1000000.0,2014.0,2014 - 2015,Road,,128-14-000013,EE(GRN)/AE/TN/WO/03/2014-15,05/06/2014,04/09/2015,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0014, W0018, W0017","1st Crs, NA, 4th Crs",GVS Stores,128/C-W0014/S011118,64.41,"B.M Chandraiah no- 45,8th main prakash nagar Bangalore-21",,1111111111.0,St art the work of patching of pot holes and redoing of roads cut portion in ward no-128,1000000.0,2014.0,2014 - 2015,Road,,128-14-000013,EE(GRN)/AE/TN/WO/03/2014,05/06/2014,04/09/2015,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0014, W0012, W0259,","1st Crs, 5th Crs, 9th C Crs,",Administrative Services,128/C-W0014/S011801,265.14,"B.M Chandraiah no- 45,8th main prakash nagar Bangalore-21",,1111111111.0,St art the work of patching of pot holes and redoing of roads cut portion in ward no-128,1000000.0,2014.0,2014 - 2015,Road,,128-14-000013,EE(GRN)/AE/TN/WO/03/2014-15,05/06/2014,04/09/2015,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0015, W0018","5th Crs, NA",Administrative Services,128/C-W0015/S012202,56.54,"B.M Chandraiah no- 45,8th main prakash nagar Bangalore-21",,1111111111.0,St art the work of patching of pot holes and redoing of roads cut portion in ward no-128,1000000.0,2014.0,2014 - 2015,Road,,128-14-000013,EE(GRN)/AE/TN/WO/03/2014-15,05/06/2014,04/09/2015,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,W0174,9th Crs,Rajitha Graphics,128/S-W0174/S012946,46.08,"Sri C M Dayanidhi, contractor no-542, 2nd A cross, 3rd block, 4th stage, basaveshawra nagar Bangalo",,1111111111.0,Start the work of construction of retaing wall to vishwa bharathi school road BMTC bus stand at Chandra lyt and providing gate to Siddaganga Park N/S,196000.0,2014.0,2014 - 2015,Road,,128-13-000013,EE(GRN)/AE/TN/WO/32/2014-15,04/07/2014,,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,W0239,17th Crs,Sri Varasiddi Vinayaka And Sri,128/S-W0239/S014527,71.21,"Sri C M Dayanidhi, contractor no-542, 2nd A cross, 3rd block, 4th stage, basaveshawra nagar Bangalo",,1111111111.0,Start the work of construction of retaing wall to vishwa bharathi school road BMTC bus stand at Chandra lyt and providing gate to Siddaganga Park N/S,196000.0,2014.0,2014 - 2015,Road,,128-13-000013,EE(GRN)/AE/TN/WO/32/2014-15,04/07/2014,,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0185, W0195, W0189,","NA, 9th Crs",Masjid - e - Qamar,128/C-W0185/S043511,67.31,"Teahnical BBMP division, KRIDL, BENGALORE manager (west)",,1111111111.0,Improments of road and drains at arundhathi nagara near bymuthumariyamma temple in ward no-128,940000.0,2014.0,2014 - 2015,Road,,128-15-000007,EE(GRN)/AE/WO/96/2014-15,19/11/2014,,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,"W0124, W0118, W0122","7th Main Rd, NA, 1st Crs",Bake Paradise,128/C-W0124/S044421,119.88,"Teahnical BBMP division, KRIDL, BENGALORE manager (west)",,1111111111.0,Improments of drains at teachers layout and surrounding area in ward no- 128,1638000.0,2014.0,2014 - 2015,Drain Maintenance,,128-15-000008,EE(GRN)/AE/WO/98/2014-15,19/11/2014,09/09/2015,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,W0178,,Ambedkar Nagar Slum,128/S-W0178/S105828,50.05,Assistant Engineer Govindharajanagar Div,,8888888888.0,Providing CC Roads and Drains Prependicular to 14th and 15th cross roads of chandra layout 1st and 2nd stage ward no.128,1500000.0,2014.0,2014 - 2015,Others,Roads And Drains,128-15-000034,EE(GRN)AE/WO/161/2014-15,19/12/2014,,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,W0176,,Ambedkar Nagar Slum,128/S-W0176/S111218,40.07,Assistant Engineer Govindharajanagar Div,,8888888888.0,Providing CC Roads and Drains Prependicular to 14th and 15th cross roads of chandra layout 1st and 2nd stage ward no.128,1500000.0,2014.0,2014 - 2015,Others,Roads and Drains,128-15-000034,EE(GRN)AE/WO/161/2014-15,19/12/2014,,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,W0037,,Veera Anjaneya temple,128/S-W0037/S112028,167.59,Technical Manager (WEST) BBMP Div KRIDL Bangalore,,8888888888.0,Improvements of drains and providing covering slabs at 2nd main road of coconut garden and surrounding area in ward no 128 nagarabhavi,800000.0,2014.0,2014 - 2015,Footpath Layering,,128-15-000027,EE(GRN)AE/WO/160/2014-15,19/12/2014,,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
WEST,128,Nagarabhavi,W0041,"Om Shakthi Lyt, 9th Crs",Veera Anjaneya Temple,128/S-W0041/S112502,101.77,Technical Manager (WEST) BBMP Div KRIDL Bangalore,,8888888888.0,Improvements of drains and providing covering slabs at 2nd main road of coconut garden and surrounding area in ward no 128 nagarabhavi,800000.0,2014.0,2014 - 2015,Footpath Layering,,128-15-000027,EE(GRN)AE/WO/160/2014-15,19/12/2014,,7fd1ecdc-f6fa-4ff9-b337-9746bde4bbfb.txt
