record_id,timestamp,hour,day_of_week,is_weekend,zone_id,zone_name,latitude,longitude,road_name,road_condition_score,vehicle_density,vehicle_count,average_speed_kmh,congestion_level,queue_length_meters,traffic_signal_state,weather_condition,visibility_km,accident_present,construction_present,pedestrian_density,noise_level_db,emergency_vehicle_present,data_source_type
TRF-000091,2026-02-17 22:13:00,22,1,0,BLR-SILK-01,Silk Board Junction,12.917243434445986,77.62450545168876,Hosur Road / Outer Ring Road,0.62,0.265,78,13.2,HIGH,500.7,RED,CLOUDY,10.0,0,0,0.43,86.9,0,SYNTHETIC / SIMULATION DATA
TRF-000092,2026-02-10 10:22:00,10,1,0,BLR-INDIRA-10,Indiranagar 100ft Road,12.971662389614036,77.6422777542079,100ft Road CMH Junction,0.88,0.99,276,7.9,CRITICAL,963.1,YELLOW,CLEAR,10.0,0,0,0.69,90.2,0,SYNTHETIC / SIMULATION DATA
TRF-000093,2026-02-15 18:36:00,18,6,1,BLR-KORAM-09,Koramangala Sony World Jn,12.93660466419234,77.62364025205623,100 Feet Intermediate Ring Road,0.83,0.952,257,9.2,CRITICAL,852.2,RED,CLEAR,10.0,0,0,0.77,88.6,0,SYNTHETIC / SIMULATION DATA
TRF-000094,2026-01-25 19:55:00,19,6,1,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.918944664472178,77.64632642174884,Sarjapur-ORR Junction,0.63,0.99,275,4.0,CRITICAL,1701.6,GREEN,RAIN,6.0,0,0,0.72,95.6,0,SYNTHETIC / SIMULATION DATA
TRF-000095,2026-01-30 00:10:00,0,4,0,BLR-ECITY-02,Electronic City Toll,12.846823429956414,77.65827601553964,Hosur Elevated Expressway,0.85,0.301,94,28.9,LOW,14.2,YELLOW,RAIN,6.0,0,0,0.46,75.7,0,SYNTHETIC / SIMULATION DATA
TRF-000096,2026-01-14 14:37:00,14,2,0,BLR-KORAM-09,Koramangala Sony World Jn,12.936820587542648,77.62488695617127,100 Feet Intermediate Ring Road,0.75,0.753,208,6.2,CRITICAL,1016.9,RED,HEAVY_RAIN,3.0,0,0,0.69,88.6,0,SYNTHETIC / SIMULATION DATA
TRF-000097,2026-02-16 21:51:00,21,0,0,BLR-INDIRA-10,Indiranagar 100ft Road,12.972076327839712,77.64234564934338,100ft Road CMH Junction,0.85,0.969,269,7.5,CRITICAL,1088.1,GREEN,CLEAR,10.0,0,0,0.83,88.4,0,SYNTHETIC / SIMULATION DATA
TRF-000098,2026-01-02 20:25:00,20,4,0,BLR-WFIELD-07,Whitefield ITPL Main Gate,12.98724074793925,77.73073007443348,ITPL Main Road,0.7,0.99,274,8.7,CRITICAL,979.0,RED,RAIN,6.0,0,0,0.96,90.3,0,SYNTHETIC / SIMULATION DATA
TRF-000099,2026-02-19 16:47:00,16,3,0,BLR-BELLAN-06,Bellandur EcoSpace,12.924806363971348,77.67736443685291,Outer Ring Road IT Corridor,0.72,0.699,204,8.5,CRITICAL,1778.9,GREEN,RAIN,6.0,0,0,0.65,95.4,1,SYNTHETIC / SIMULATION DATA
TRF-000100,2026-01-29 17:25:00,17,3,0,BLR-MARATH-05,Marathahalli Bridge,12.958097369646072,77.70084780553249,Outer Ring Road,0.69,0.99,279,6.4,CRITICAL,740.3,GREEN,CLEAR,10.0,0,0,0.64,95.4,0,SYNTHETIC / SIMULATION DATA
TRF-000101,2026-02-10 00:37:00,0,1,0,BLR-WFIELD-07,Whitefield ITPL Main Gate,12.986481897589378,77.73068484571286,ITPL Main Road,0.71,0.275,84,23.6,LOW,111.7,GREEN,CLEAR,10.0,0,0,0.19,78.6,0,SYNTHETIC / SIMULATION DATA
TRF-000102,2026-03-02 03:48:00,3,0,0,BLR-MARATH-05,Marathahalli Bridge,12.958065911315318,77.69932943225726,Outer Ring Road,0.72,0.465,128,14.6,HIGH,527.6,RED,CLEAR,10.0,0,0,0.47,86.3,0,SYNTHETIC / SIMULATION DATA
TRF-000103,2026-02-06 23:22:00,23,4,0,BLR-BELLAN-06,Bellandur EcoSpace,12.925531417606756,77.67646897856689,Outer Ring Road IT Corridor,0.69,0.3,74,16.5,HIGH,407.1,GREEN,CLEAR,10.0,0,1,0.16,88.2,0,SYNTHETIC / SIMULATION DATA
TRF-000104,2026-03-03 19:26:00,19,1,0,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.919470981096833,77.64965417002325,Sarjapur-ORR Junction,0.62,0.99,286,4.0,CRITICAL,851.5,RED,HEAVY_RAIN,3.0,0,0,1.0,93.7,0,SYNTHETIC / SIMULATION DATA
TRF-000105,2026-03-12 12:56:00,12,3,0,BLR-MARATH-05,Marathahalli Bridge,12.955251162964418,77.701827717041,Outer Ring Road,0.73,0.743,211,10.1,CRITICAL,1708.1,GREEN,CLOUDY,10.0,0,0,0.58,92.9,0,SYNTHETIC / SIMULATION DATA
TRF-000106,2026-01-30 02:09:00,2,4,0,BLR-MGROAD-11,MG Road Brigade Jn,12.977540530186921,77.60776826269445,Mahatma Gandhi Road,0.87,0.341,97,20.4,HIGH,470.0,RED,CLEAR,10.0,0,0,0.28,82.3,0,SYNTHETIC / SIMULATION DATA
TRF-000107,2026-02-14 23:12:00,23,5,1,BLR-SILK-01,Silk Board Junction,12.918676658201498,77.62509335759803,Hosur Road / Outer Ring Road,0.61,0.24,66,16.2,HIGH,570.7,GREEN,CLEAR,10.0,0,0,0.51,88.7,0,SYNTHETIC / SIMULATION DATA
TRF-000108,2026-03-30 12:11:00,12,0,0,BLR-BELLAN-06,Bellandur EcoSpace,12.927472846509678,77.67752556322587,Outer Ring Road IT Corridor,0.68,0.839,240,7.2,CRITICAL,841.2,GREEN,CLOUDY,10.0,0,0,0.7,93.3,0,SYNTHETIC / SIMULATION DATA
TRF-000109,2026-01-28 16:22:00,16,2,0,BLR-KRPUR-03,KR Puram Hanging Bridge,12.997411298424437,77.69273391211907,Old Madras Road / ORR,0.6,0.865,234,7.1,CRITICAL,1735.0,GREEN,CLEAR,10.0,0,0,0.61,94.7,0,SYNTHETIC / SIMULATION DATA
TRF-000110,2026-01-16 08:23:00,8,4,0,BLR-INDIRA-10,Indiranagar 100ft Road,12.972984089475178,77.64025862363133,100ft Road CMH Junction,0.82,0.91,260,7.7,CRITICAL,1692.2,RED,HEAVY_RAIN,3.0,0,1,0.93,86.3,0,SYNTHETIC / SIMULATION DATA
TRF-000111,2026-02-22 01:51:00,1,6,1,BLR-WFIELD-07,Whitefield ITPL Main Gate,12.984539652131739,77.73115842199968,ITPL Main Road,0.75,0.254,84,24.6,LOW,41.9,YELLOW,CLOUDY,10.0,0,0,0.43,76.6,0,SYNTHETIC / SIMULATION DATA
TRF-000112,2026-01-19 13:41:00,13,0,0,BLR-BELLAN-06,Bellandur EcoSpace,12.924490087636336,77.67599838404797,Outer Ring Road IT Corridor,0.64,0.784,226,7.2,CRITICAL,1786.8,RED,CLOUDY,10.0,0,0,0.59,92.5,0,SYNTHETIC / SIMULATION DATA
TRF-000113,2026-01-05 14:32:00,14,0,0,BLR-MARATH-05,Marathahalli Bridge,12.956958899356925,77.70109503883359,Outer Ring Road,0.68,0.85,236,4.8,CRITICAL,1651.8,RED,HEAVY_RAIN,3.0,0,0,0.5,94.5,0,SYNTHETIC / SIMULATION DATA
TRF-000114,2026-01-03 02:37:00,2,5,1,BLR-ECITY-02,Electronic City Toll,12.84323270962379,77.6586299883375,Hosur Elevated Expressway,0.84,0.313,102,21.9,HIGH,583.3,RED,HEAVY_RAIN,3.0,0,0,0.51,78.2,0,SYNTHETIC / SIMULATION DATA
TRF-000115,2026-01-25 01:44:00,1,6,1,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.025756362802483,77.55362159456047,Tumkur Road / Subedarchatram Rd,0.68,0.291,67,20.2,HIGH,578.1,RED,CLEAR,10.0,0,1,0.36,84.3,0,SYNTHETIC / SIMULATION DATA
TRF-000116,2026-03-30 18:06:00,18,0,0,BLR-ECITY-02,Electronic City Toll,12.846415863420777,77.66027733084134,Hosur Elevated Expressway,0.84,0.99,272,12.5,CRITICAL,1102.2,RED,CLEAR,10.0,0,0,0.68,85.1,0,SYNTHETIC / SIMULATION DATA
TRF-000117,2026-03-23 07:04:00,7,0,0,BLR-KORAM-09,Koramangala Sony World Jn,12.93439916225895,77.62576299533298,100 Feet Intermediate Ring Road,0.79,0.286,75,19.9,HIGH,746.2,GREEN,CLEAR,10.0,0,0,0.46,80.6,0,SYNTHETIC / SIMULATION DATA
TRF-000118,2026-03-03 07:57:00,7,1,0,BLR-ECITY-02,Electronic City Toll,12.844110172901196,77.65840542066049,Hosur Elevated Expressway,0.88,0.24,77,29.9,LOW,105.9,GREEN,FOG,1.5,0,0,0.39,77.3,0,SYNTHETIC / SIMULATION DATA
TRF-000119,2026-02-17 17:12:00,17,1,0,BLR-MGROAD-11,MG Road Brigade Jn,12.976362001043674,77.60624150963729,Mahatma Gandhi Road,0.93,0.99,274,6.2,CRITICAL,1448.8,RED,CLOUDY,10.0,0,0,0.63,92.7,0,SYNTHETIC / SIMULATION DATA
TRF-000120,2026-03-25 18:54:00,18,2,0,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.919532508258293,77.64818509287697,Sarjapur-ORR Junction,0.68,0.99,263,5.4,CRITICAL,1270.6,GREEN,RAIN,6.0,0,0,0.81,98.1,0,SYNTHETIC / SIMULATION DATA
TRF-000121,2026-03-20 23:25:00,23,4,0,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.022629111179418,77.55371995303895,Tumkur Road / Subedarchatram Rd,0.7,0.273,69,21.4,HIGH,426.9,RED,CLOUDY,10.0,0,0,0.52,81.5,0,SYNTHETIC / SIMULATION DATA
TRF-000122,2026-02-01 17:58:00,17,6,1,BLR-KORAM-09,Koramangala Sony World Jn,12.933368265947331,77.62632125487072,100 Feet Intermediate Ring Road,0.76,0.99,270,4.0,CRITICAL,1330.8,GREEN,HEAVY_RAIN,3.0,0,0,0.65,93.4,0,SYNTHETIC / SIMULATION DATA
TRF-000123,2026-03-26 02:31:00,2,3,0,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.920079335859572,77.64812416595893,Sarjapur-ORR Junction,0.67,0.478,124,11.9,CRITICAL,1292.4,YELLOW,CLOUDY,10.0,0,0,0.46,88.8,0,SYNTHETIC / SIMULATION DATA
TRF-000124,2026-01-05 18:40:00,18,0,0,BLR-ECITY-02,Electronic City Toll,12.845802154767497,77.66122364423764,Hosur Elevated Expressway,0.86,0.99,265,13.0,CRITICAL,851.2,YELLOW,CLEAR,10.0,0,0,0.92,89.2,0,SYNTHETIC / SIMULATION DATA
TRF-000125,2026-01-26 23:29:00,23,0,0,BLR-MGROAD-11,MG Road Brigade Jn,12.977278539247404,77.60858868721236,Mahatma Gandhi Road,0.89,0.26,77,23.2,LOW,68.9,GREEN,CLEAR,10.0,0,0,0.2,83.4,0,SYNTHETIC / SIMULATION DATA
TRF-000126,2026-02-15 02:10:00,2,6,1,BLR-KRPUR-03,KR Puram Hanging Bridge,12.998297274139343,77.69415703985509,Old Madras Road / ORR,0.56,0.421,131,8.8,CRITICAL,741.2,RED,HEAVY_RAIN,3.0,0,0,0.31,88.6,0,SYNTHETIC / SIMULATION DATA
TRF-000127,2026-02-15 21:28:00,21,6,1,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.918101979655354,77.64942458601709,Sarjapur-ORR Junction,0.7,0.99,272,4.0,CRITICAL,1204.8,RED,CLEAR,10.0,0,0,0.82,96.4,0,SYNTHETIC / SIMULATION DATA
TRF-000128,2026-03-17 06:35:00,6,1,0,BLR-WFIELD-07,Whitefield ITPL Main Gate,12.985618501213251,77.7317298430062,ITPL Main Road,0.76,0.266,80,22.2,LOW,118.0,GREEN,CLEAR,10.0,0,1,0.31,78.0,0,SYNTHETIC / SIMULATION DATA
TRF-000129,2026-01-24 19:22:00,19,5,1,BLR-MGROAD-11,MG Road Brigade Jn,12.977264521543402,77.60578015040062,Mahatma Gandhi Road,0.91,0.95,271,6.9,CRITICAL,1037.5,RED,CLEAR,10.0,0,0,0.84,92.1,0,SYNTHETIC / SIMULATION DATA
TRF-000130,2026-01-20 22:41:00,22,1,0,BLR-KRPUR-03,KR Puram Hanging Bridge,12.998583257862126,77.69374948275929,Old Madras Road / ORR,0.6,0.226,67,17.5,HIGH,630.8,YELLOW,CLEAR,10.0,0,0,0.44,86.0,0,SYNTHETIC / SIMULATION DATA
TRF-000131,2026-02-18 01:48:00,1,2,0,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.022621605942158,77.55323259071376,Tumkur Road / Subedarchatram Rd,0.68,0.412,103,16.5,HIGH,569.1,GREEN,CLEAR,10.0,0,0,0.32,85.2,0,SYNTHETIC / SIMULATION DATA
TRF-000132,2026-02-16 10:55:00,10,0,0,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.918271605234692,77.64629211810366,Sarjapur-ORR Junction,0.65,0.99,278,4.3,CRITICAL,1320.3,GREEN,RAIN,6.0,0,0,0.62,94.8,1,SYNTHETIC / SIMULATION DATA
TRF-000133,2026-03-05 18:00:00,18,3,0,BLR-ECITY-02,Electronic City Toll,12.84488144775553,77.66217142639432,Hosur Elevated Expressway,0.87,0.99,290,10.5,CRITICAL,1727.2,RED,CLEAR,10.0,0,0,0.97,90.2,0,SYNTHETIC / SIMULATION DATA
TRF-000134,2026-03-21 03:42:00,3,5,1,BLR-WFIELD-07,Whitefield ITPL Main Gate,12.987639286446674,77.73242471765943,ITPL Main Road,0.8,0.362,107,23.2,LOW,24.6,GREEN,CLEAR,10.0,0,0,0.34,77.3,0,SYNTHETIC / SIMULATION DATA
TRF-000135,2026-02-12 03:26:00,3,3,0,BLR-MGROAD-11,MG Road Brigade Jn,12.975276962393966,77.60766421387005,Mahatma Gandhi Road,0.94,0.398,108,21.3,HIGH,449.0,RED,CLOUDY,10.0,0,0,0.51,81.6,0,SYNTHETIC / SIMULATION DATA
TRF-000136,2026-01-02 10:10:00,10,4,0,BLR-HEBBL-04,Hebbal Flyover,13.036904254485858,77.59556054230045,Airport Road / Bellary Road,0.87,0.99,263,8.6,CRITICAL,1439.2,GREEN,CLEAR,10.0,0,1,0.79,92.4,0,SYNTHETIC / SIMULATION DATA
TRF-000137,2026-01-22 07:32:00,7,3,0,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.025594081020106,77.55441885556385,Tumkur Road / Subedarchatram Rd,0.76,0.256,80,22.0,LOW,45.3,RED,CLEAR,10.0,0,0,0.22,81.2,0,SYNTHETIC / SIMULATION DATA
TRF-000138,2026-02-26 23:30:00,23,3,0,BLR-MGROAD-11,MG Road Brigade Jn,12.975494075281649,77.60799736372904,Mahatma Gandhi Road,0.88,0.24,63,25.1,LOW,83.8,GREEN,CLEAR,10.0,0,0,0.19,80.3,0,SYNTHETIC / SIMULATION DATA
TRF-000139,2026-03-06 09:43:00,9,4,0,BLR-KRPUR-03,KR Puram Hanging Bridge,12.997684309974089,77.69274254214538,Old Madras Road / ORR,0.63,0.99,279,4.5,CRITICAL,1158.2,GREEN,RAIN,6.0,0,0,0.75,94.4,0,SYNTHETIC / SIMULATION DATA
TRF-000140,2026-01-05 16:35:00,16,0,0,BLR-MARATH-05,Marathahalli Bridge,12.958728079042105,77.69916133482491,Outer Ring Road,0.74,0.761,199,12.1,HIGH,425.3,GREEN,CLEAR,10.0,0,0,0.55,92.6,0,SYNTHETIC / SIMULATION DATA
TRF-000141,2026-03-29 13:41:00,13,6,1,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.02439488535998,77.55213368913714,Tumkur Road / Subedarchatram Rd,0.71,0.701,196,14.3,HIGH,628.3,GREEN,CLEAR,10.0,0,0,0.45,88.0,0,SYNTHETIC / SIMULATION DATA
TRF-000142,2026-03-22 08:31:00,8,6,1,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.918443096439638,77.64973903300118,Sarjapur-ORR Junction,0.67,0.99,285,5.3,CRITICAL,1623.7,YELLOW,CLEAR,10.0,0,0,0.7,94.4,0,SYNTHETIC / SIMULATION DATA
TRF-000143,2026-02-08 00:12:00,0,6,1,BLR-MARATH-05,Marathahalli Bridge,12.957858376362639,77.70094331599378,Outer Ring Road,0.72,0.255,68,20.0,HIGH,448.3,GREEN,CLEAR,10.0,0,0,0.44,83.0,0,SYNTHETIC / SIMULATION DATA
TRF-000144,2026-02-02 01:20:00,1,0,0,BLR-KRPUR-03,KR Puram Hanging Bridge,12.999257355374288,77.69224956888966,Old Madras Road / ORR,0.63,0.409,104,16.7,HIGH,566.9,GREEN,CLEAR,10.0,0,1,0.53,89.3,0,SYNTHETIC / SIMULATION DATA
TRF-000145,2026-01-22 01:34:00,1,3,0,BLR-ECITY-02,Electronic City Toll,12.84484535403287,77.65826690459042,Hosur Elevated Expressway,0.9,0.292,82,35.8,LOW,16.6,GREEN,CLOUDY,10.0,0,0,0.45,71.9,0,SYNTHETIC / SIMULATION DATA
TRF-000146,2026-02-18 18:20:00,18,2,0,BLR-MARATH-05,Marathahalli Bridge,12.956317764403442,77.70227974532833,Outer Ring Road,0.66,0.99,283,6.2,CRITICAL,1733.7,RED,CLEAR,10.0,0,0,0.76,95.2,0,SYNTHETIC / SIMULATION DATA
TRF-000147,2026-03-29 07:37:00,7,6,1,BLR-WFIELD-07,Whitefield ITPL Main Gate,12.986510805758119,77.72962445975651,ITPL Main Road,0.7,0.187,59,24.5,LOW,85.2,GREEN,CLEAR,10.0,0,0,0.41,74.8,0,SYNTHETIC / SIMULATION DATA
TRF-000148,2026-01-16 14:23:00,14,4,0,BLR-ECITY-02,Electronic City Toll,12.845467136587963,77.65928438021083,Hosur Elevated Expressway,0.92,0.66,194,22.8,HIGH,740.9,YELLOW,CLEAR,10.0,0,0,0.47,83.4,0,SYNTHETIC / SIMULATION DATA
TRF-000149,2026-03-04 07:09:00,7,2,0,BLR-MARATH-05,Marathahalli Bridge,12.956097107558323,77.7013558327985,Outer Ring Road,0.71,0.272,62,15.2,HIGH,690.2,RED,RAIN,6.0,0,0,0.46,85.8,0,SYNTHETIC / SIMULATION DATA
TRF-000150,2026-03-19 07:38:00,7,3,0,BLR-WFIELD-07,Whitefield ITPL Main Gate,12.987654698630452,77.7307623709859,ITPL Main Road,0.78,0.25,67,25.2,LOW,25.4,YELLOW,CLOUDY,10.0,0,0,0.52,75.2,0,SYNTHETIC / SIMULATION DATA
TRF-000151,2026-03-28 21:55:00,21,5,1,BLR-INDIRA-10,Indiranagar 100ft Road,12.971420290854146,77.64228866961653,100ft Road CMH Junction,0.83,0.963,254,10.2,CRITICAL,1561.9,GREEN,CLEAR,10.0,0,0,0.66,86.9,0,SYNTHETIC / SIMULATION DATA
TRF-000152,2026-01-23 10:22:00,10,4,0,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.022879065772957,77.55143002801798,Tumkur Road / Subedarchatram Rd,0.69,0.99,274,7.9,CRITICAL,1397.3,GREEN,CLEAR,10.0,0,0,0.62,92.8,0,SYNTHETIC / SIMULATION DATA
TRF-000153,2026-02-10 20:30:00,20,1,0,BLR-KORAM-09,Koramangala Sony World Jn,12.93609937537614,77.62473814618305,100 Feet Intermediate Ring Road,0.85,0.99,262,5.6,CRITICAL,1309.6,GREEN,CLEAR,10.0,0,0,0.67,91.3,0,SYNTHETIC / SIMULATION DATA
TRF-000154,2026-01-23 02:16:00,2,4,0,BLR-INDIRA-10,Indiranagar 100ft Road,12.970906798951155,77.64018636027339,100ft Road CMH Junction,0.86,0.392,99,22.5,LOW,43.1,GREEN,CLEAR,10.0,0,0,0.38,79.1,0,SYNTHETIC / SIMULATION DATA
TRF-000155,2026-02-24 01:11:00,1,1,0,BLR-INDIRA-10,Indiranagar 100ft Road,12.972504147433467,77.64157757167625,100ft Road CMH Junction,0.83,0.293,76,24.4,LOW,53.5,GREEN,CLEAR,10.0,0,0,0.37,77.3,0,SYNTHETIC / SIMULATION DATA
TRF-000156,2026-02-24 21:44:00,21,1,0,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.024943466126707,77.55236006214957,Tumkur Road / Subedarchatram Rd,0.76,0.99,292,6.6,CRITICAL,1051.1,GREEN,CLEAR,10.0,0,0,0.93,93.2,0,SYNTHETIC / SIMULATION DATA
TRF-000157,2026-01-19 04:28:00,4,0,0,BLR-INDIRA-10,Indiranagar 100ft Road,12.973082627343983,77.64083656636097,100ft Road CMH Junction,0.85,0.335,102,19.2,HIGH,731.2,GREEN,FOG,1.5,0,0,0.33,80.1,0,SYNTHETIC / SIMULATION DATA
TRF-000158,2026-02-27 15:32:00,15,4,0,BLR-MARATH-05,Marathahalli Bridge,12.956573202769269,77.69924706065626,Outer Ring Road,0.75,0.781,225,9.9,CRITICAL,1114.7,RED,CLEAR,10.0,0,0,0.58,93.5,0,SYNTHETIC / SIMULATION DATA
TRF-000159,2026-03-05 20:44:00,20,3,0,BLR-KORAM-09,Koramangala Sony World Jn,12.936210731110918,77.62636286711086,100 Feet Intermediate Ring Road,0.79,0.99,265,8.3,CRITICAL,1423.4,RED,CLEAR,10.0,0,1,1.0,92.1,0,SYNTHETIC / SIMULATION DATA
TRF-000160,2026-01-01 23:02:00,23,3,0,BLR-ECITY-02,Electronic City Toll,12.847190810901658,77.66013108433798,Hosur Elevated Expressway,0.86,0.235,66,38.2,LOW,85.6,RED,CLEAR,10.0,0,0,0.4,74.1,0,SYNTHETIC / SIMULATION DATA
TRF-000161,2026-03-25 18:58:00,18,2,0,BLR-ECITY-02,Electronic City Toll,12.843468697360166,77.6583787322107,Hosur Elevated Expressway,0.9,0.99,266,11.6,CRITICAL,1077.4,GREEN,CLEAR,10.0,0,0,0.7,88.7,0,SYNTHETIC / SIMULATION DATA
TRF-000162,2026-01-03 01:20:00,1,5,1,BLR-BELLAN-06,Bellandur EcoSpace,12.926519041275515,77.67494554770113,Outer Ring Road IT Corridor,0.7,0.353,88,15.7,HIGH,646.2,GREEN,CLOUDY,10.0,0,0,0.33,87.4,0,SYNTHETIC / SIMULATION DATA
TRF-000163,2026-02-06 00:09:00,0,4,0,BLR-SILK-01,Silk Board Junction,12.91908791732004,77.62254783934253,Hosur Road / Outer Ring Road,0.63,0.392,108,13.3,HIGH,505.5,GREEN,CLOUDY,10.0,0,0,0.48,87.9,0,SYNTHETIC / SIMULATION DATA
TRF-000164,2026-02-11 15:32:00,15,2,0,BLR-ECITY-02,Electronic City Toll,12.845894355449259,77.66140245353274,Hosur Elevated Expressway,0.92,0.726,204,23.1,HIGH,475.4,RED,CLEAR,10.0,0,0,0.5,81.9,0,SYNTHETIC / SIMULATION DATA
TRF-000165,2026-02-23 17:14:00,17,0,0,BLR-ECITY-02,Electronic City Toll,12.845742006568235,77.66097373170612,Hosur Elevated Expressway,0.89,0.99,269,11.5,CRITICAL,901.3,GREEN,CLOUDY,10.0,0,0,0.68,87.0,0,SYNTHETIC / SIMULATION DATA
TRF-000166,2026-01-16 18:26:00,18,4,0,BLR-KORAM-09,Koramangala Sony World Jn,12.935221752078922,77.62447987939146,100 Feet Intermediate Ring Road,0.82,0.99,267,6.5,CRITICAL,1196.1,RED,CLEAR,10.0,0,1,0.72,93.2,0,SYNTHETIC / SIMULATION DATA
TRF-000167,2026-02-07 19:57:00,19,5,1,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.024890190552648,77.55288125337212,Tumkur Road / Subedarchatram Rd,0.72,0.99,264,6.2,CRITICAL,1575.5,RED,RAIN,6.0,1,0,0.67,100.5,0,SYNTHETIC / SIMULATION DATA
TRF-000168,2026-02-22 03:06:00,3,6,1,BLR-ECITY-02,Electronic City Toll,12.844190126499466,77.66169923938511,Hosur Elevated Expressway,0.83,0.329,88,34.9,LOW,93.2,GREEN,CLEAR,10.0,0,0,0.35,76.1,0,SYNTHETIC / SIMULATION DATA
TRF-000169,2026-01-24 22:07:00,22,5,1,BLR-BELLAN-06,Bellandur EcoSpace,12.92466392647076,77.6747569398637,Outer Ring Road IT Corridor,0.65,0.167,58,16.1,HIGH,660.3,RED,RAIN,6.0,0,0,0.23,86.3,0,SYNTHETIC / SIMULATION DATA
TRF-000170,2026-01-19 20:04:00,20,0,0,BLR-SILK-01,Silk Board Junction,12.915980900655258,77.62565108797997,Hosur Road / Outer Ring Road,0.68,0.99,281,5.0,CRITICAL,1056.0,GREEN,CLEAR,10.0,0,0,1.0,101.3,0,SYNTHETIC / SIMULATION DATA
TRF-000171,2026-03-25 15:04:00,15,2,0,BLR-SILK-01,Silk Board Junction,12.918129607929847,77.62431125128312,Hosur Road / Outer Ring Road,0.64,0.889,237,5.5,CRITICAL,846.0,RED,FOG,1.5,0,0,0.7,97.0,0,SYNTHETIC / SIMULATION DATA
TRF-000172,2026-01-07 20:58:00,20,2,0,BLR-MGROAD-11,MG Road Brigade Jn,12.976530896106159,77.60752372774995,Mahatma Gandhi Road,0.9,0.99,274,7.6,CRITICAL,1006.0,YELLOW,CLOUDY,10.0,0,0,0.79,90.9,0,SYNTHETIC / SIMULATION DATA
TRF-000173,2026-03-02 10:50:00,10,0,0,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.025209690305154,77.5540532146139,Tumkur Road / Subedarchatram Rd,0.76,0.99,279,6.6,CRITICAL,1764.9,GREEN,CLEAR,10.0,0,0,0.73,94.3,0,SYNTHETIC / SIMULATION DATA
TRF-000174,2026-03-11 09:10:00,9,2,0,BLR-SILK-01,Silk Board Junction,12.916127652349536,77.62439998879736,Hosur Road / Outer Ring Road,0.62,0.99,288,4.7,CRITICAL,836.7,GREEN,CLEAR,10.0,0,1,1.0,97.5,0,SYNTHETIC / SIMULATION DATA
TRF-000175,2026-03-26 21:34:00,21,3,0,BLR-MARATH-05,Marathahalli Bridge,12.957714792159056,77.69910434521476,Outer Ring Road,0.7,0.99,264,6.0,CRITICAL,1694.2,RED,CLEAR,10.0,0,0,0.9,93.4,0,SYNTHETIC / SIMULATION DATA
TRF-000176,2026-01-13 01:53:00,1,1,0,BLR-INDIRA-10,Indiranagar 100ft Road,12.97312382733531,77.63961280613283,100ft Road CMH Junction,0.84,0.35,83,23.0,LOW,47.8,RED,CLEAR,10.0,0,0,0.38,77.2,0,SYNTHETIC / SIMULATION DATA
TRF-000177,2026-01-28 05:43:00,5,2,0,BLR-KRPUR-03,KR Puram Hanging Bridge,12.998712320153365,77.69120549652338,Old Madras Road / ORR,0.59,0.442,135,13.1,HIGH,747.2,RED,CLEAR,10.0,0,1,0.45,87.9,0,SYNTHETIC / SIMULATION DATA
TRF-000178,2026-03-04 11:49:00,11,2,0,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.918392668108742,77.64840399624705,Sarjapur-ORR Junction,0.68,0.99,265,4.0,CRITICAL,835.5,GREEN,RAIN,6.0,0,0,0.9,94.8,0,SYNTHETIC / SIMULATION DATA
TRF-000179,2026-01-26 22:25:00,22,0,0,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.023779550879773,77.5513509746504,Tumkur Road / Subedarchatram Rd,0.72,0.23,77,21.1,HIGH,557.1,GREEN,CLEAR,10.0,0,0,0.13,84.0,0,SYNTHETIC / SIMULATION DATA
TRF-000180,2026-02-24 01:27:00,1,1,0,BLR-ECITY-02,Electronic City Toll,12.8462814681969,77.65826675760708,Hosur Elevated Expressway,0.84,0.391,105,34.3,LOW,24.5,GREEN,CLEAR,10.0,0,0,0.46,77.1,0,SYNTHETIC / SIMULATION DATA
TRF-000181,2026-01-24 20:45:00,20,5,1,BLR-HEBBL-04,Hebbal Flyover,13.034410721775219,77.5953343882951,Airport Road / Bellary Road,0.78,0.931,270,9.8,CRITICAL,1015.1,GREEN,CLEAR,10.0,0,0,0.7,91.9,0,SYNTHETIC / SIMULATION DATA
